lon lat time count friction misfit shape s1a s1p s2a s2p s3a s3p
139.0 41.5 2002.0 24 0.25 54.64285 0.16207814 210.39043 1.4500275 119.77014 23.154655 303.77542 66.79463
140.0 41.5 2002.0 50 0.3 45.48612 0.3686218 124.121796 5.5778885 33.559387 5.7394714 258.02533 81.98346
141.0 41.5 2002.0 30 0.7 31.002474 0.5301365 305.5934 1.7724915 35.88562 9.357811 204.968 80.472824
139.0 42.5 2002.0 22 0.8 64.91149 0.6144583 36.751312 0.01222229 126.754974 16.759895 306.7107 73.24008
140.0 42.5 2002.0 37 0.8 53.18495 0.59038055 312.48706 0.5654602 42.562073 7.5565643 218.23256 82.42206
141.0 42.5 2002.0 23 0.75 38.950016 0.79746705 302.22458 3.8141708 32.774963 8.199165 187.49254 80.945984
142.0 42.5 2002.0 23 0.8 46.89608 0.7764484 280.5921 22.620003 23.302551 27.83648 157.3327 52.77423
143.0 42.5 2002.0 23 0.8 35.849434 0.9187932 294.50195 19.022552 198.0183 18.13488 67.57193 63.212357
142.0 43.5 2002.0 28 0.75 37.25436 0.822532 283.02478 19.919327 15.816498 7.6549835 125.812256 68.542404
143.0 43.5 2002.0 25 0.75 32.217304 0.90626746 298.63144 19.987053 199.10982 24.45639 63.49051 57.52919
142.0 44.5 2002.0 22 0.5 39.64986 0.43723184 263.19226 22.411896 169.33148 9.272408 58.28894 65.54915
129.0 31.5 2003.0 33 0.45 63.20266 0.59850776 60.183014 11.6968155 253.37146 77.99541 150.73483 2.6633987
130.0 31.5 2003.0 438 0.45 30.44034 0.29018557 62.53546 3.1050491 228.33667 86.79733 332.49292 0.7840347
131.0 31.5 2003.0 526 0.55 33.25017 0.28119895 66.29181 12.591652 248.14554 77.40196 156.37994 0.394516
132.0 31.5 2003.0 136 0.55 47.861305 0.2966551 80.0329 31.042831 273.76315 58.218323 173.75043 6.1484756
129.0 32.5 2003.0 71 0.45 57.010864 0.2904086 247.07153 24.086037 36.327454 62.519775 151.41397 12.4362335
130.0 32.5 2003.0 1182 0.5 31.915586 0.20282838 252.30606 6.367958 61.049866 83.508194 162.16577 1.2567596
131.0 32.5 2003.0 1629 0.6 32.844284 0.31211293 75.56918 1.778862 285.6645 87.94423 165.6012 1.0301971
132.0 32.5 2003.0 561 0.65 36.22735 0.564644 82.471954 3.707138 296.35498 85.53729 172.63281 2.4809952
133.0 32.5 2003.0 54 0.75 44.355976 0.8336383 75.44687 5.4205093 344.28134 12.099167 189.12956 76.70836
134.0 32.5 2003.0 22 0.65 26.270594 0.6010791 79.02493 2.153061 348.54065 12.670219 178.50519 77.142105
129.0 33.5 2003.0 51 0.75 50.34916 0.5120122 257.84647 55.084946 60.12732 33.619423 155.72144 8.340828
130.0 33.5 2003.0 816 0.4 32.411274 0.15397888 258.23334 24.095726 75.87668 65.886185 167.84033 0.8786926
131.0 33.5 2003.0 1403 0.6 33.204063 0.3867532 260.45087 4.3061676 60.57013 85.42203 170.33398 1.5509262
132.0 33.5 2003.0 756 0.7 31.342579 0.74195987 264.13983 2.449257 21.252686 84.63818 173.93542 4.7667465
133.0 33.5 2003.0 214 0.8 40.976604 0.85050046 92.7908 0.1980896 1.5432434 80.97691 182.82225 9.020859
134.0 33.5 2003.0 169 0.6 39.084503 0.87525946 98.75519 0.5252533 7.341797 69.610794 188.95033 20.381828
135.0 33.5 2003.0 1105 0.6 28.36852 0.7773568 102.578156 6.2680054 193.03087 4.1145096 316.11688 82.4931
136.0 33.5 2003.0 1164 0.65 30.45743 0.7341785 98.272705 7.6235886 188.8394 4.2259903 307.6076 81.271225
137.0 33.5 2003.0 135 0.7 25.217205 0.89507604 64.66235 7.0246735 158.7857 30.264923 322.94153 58.75995
130.0 34.5 2003.0 63 0.6 40.931698 0.541467 257.64737 19.414093 112.183075 66.83745 351.9955 12.140724
131.0 34.5 2003.0 361 0.65 33.72917 0.79185903 262.26096 8.180138 95.85358 81.58748 352.5414 1.9503174
132.0 34.5 2003.0 982 0.8 30.156937 0.78867126 273.77554 5.2941284 83.296844 84.61659 183.68535 0.97351074
133.0 34.5 2003.0 2135 0.8 31.008326 0.74576575 287.60382 4.8607407 148.42267 83.58852 17.959137 4.170891
134.0 34.5 2003.0 1840 0.8 35.296524 0.8171883 287.0957 5.2687683 150.96661 82.71034 17.56012 5.023529
135.0 34.5 2003.0 1790 0.6 32.70948 0.85747725 96.95981 3.5087738 187.19264 3.7913208 324.2897 84.83069
136.0 34.5 2003.0 1836 0.7 32.02221 0.7755582 95.02673 4.5603333 185.2981 3.3978958 311.86517 84.308655
137.0 34.5 2003.0 482 0.75 32.757935 0.76526064 81.60205 2.9548187 171.8847 5.4592056 323.2928 83.78813
138.0 34.5 2003.0 70 0.5 48.178745 0.7287409 103.91785 2.0751114 12.856873 27.068588 197.96745 62.838806
139.0 34.5 2003.0 22 0.8 50.28032 0.6410028 135.47845 31.835953 17.31839 37.2381 252.94357 36.605415
131.0 35.5 2003.0 67 0.7 34.78072 0.73357344 266.2434 7.7930527 158.08972 66.28592 359.45288 22.24852
132.0 35.5 2003.0 653 0.7 28.679865 0.7291163 279.21136 4.514679 109.68359 85.409134 9.276978 0.83097076
133.0 35.5 2003.0 1961 0.8 30.081108 0.73578155 288.46274 4.8648987 154.88013 82.96187 18.895721 5.0737762
134.0 35.5 2003.0 1726 0.8 35.115845 0.8156231 287.54855 6.0023575 156.11035 80.9725 18.25821 6.7180862
135.0 35.5 2003.0 803 0.8 37.48043 0.9609021 272.12845 0.7098541 2.517273 28.709831 180.83278 61.279724
136.0 35.5 2003.0 909 0.6 33.736206 0.86223185 271.4226 0.22837067 181.40651 4.0382996 4.654022 85.95517
137.0 35.5 2003.0 875 0.6 29.88336 0.8675248 279.12793 2.8807678 9.262482 2.6722565 142.04651 86.06909
138.0 35.5 2003.0 511 0.75 25.667345 0.9686827 290.2703 2.7426834 189.0065 76.21973 20.928955 13.493973
139.0 35.5 2003.0 158 0.8 50.474537 0.7369171 118.12744 7.7622375 208.56348 3.1953125 320.77203 81.59828
140.0 35.5 2003.0 74 0.65 51.082005 0.23612373 73.91321 5.3665237 164.56604 6.9159317 306.4021 81.22998
134.0 36.5 2003.0 33 0.8 46.83112 0.7614978 301.76233 14.206802 194.5533 49.446472 42.767303 37.017403
135.0 36.5 2003.0 97 0.8 38.616272 0.8979576 105.60745 2.656929 195.86766 5.5890884 350.28464 83.80788
136.0 36.5 2003.0 238 0.75 33.160442 0.8977739 92.24002 2.5229034 182.6443 9.09758 346.88403 80.55333
137.0 36.5 2003.0 556 0.7 26.029114 0.988493 284.8567 4.3236313 194.22878 8.24791 42.267 80.67352
138.0 36.5 2003.0 563 0.65 25.678192 0.97878623 290.06808 5.3046875 195.49957 40.624573 26.173767 48.880554
139.0 36.5 2003.0 547 0.65 34.029266 0.720629 115.654785 0.94576263 205.67838 1.4286575 352.16074 88.2865
140.0 36.5 2003.0 393 0.6 31.26103 0.67673975 113.13019 2.6100388 23.056976 1.6058731 261.4854 86.93497
141.0 36.5 2003.0 26 0.8 18.538095 0.8532764 272.50507 4.754402 3.025238 6.2296295 145.39148 82.15193
137.0 37.5 2003.0 35 0.65 37.07773 0.7702283 137.956 6.421486 229.61159 14.396965 24.5542 74.178894
138.0 37.5 2003.0 148 0.8 35.80815 0.67321444 295.1282 5.79644 205.01668 1.0986099 104.32294 84.0997
139.0 37.5 2003.0 594 0.55 29.91464 0.65622115 291.6483 2.1956482 21.699127 1.3259811 142.806 87.43469
140.0 37.5 2003.0 677 0.5 27.4033 0.6135917 110.87219 0.7875519 20.843506 2.0882034 221.52515 87.76813
141.0 37.5 2003.0 422 0.4 33.883953 0.36274365 288.28497 0.6308441 198.23929 4.143692 26.925903 85.80838
142.0 37.5 2003.0 218 0.2 39.698036 0.14194092 300.8276 0.29237366 210.7704 11.072182 32.32135 78.92386
138.0 38.5 2003.0 28 0.8 38.30243 0.7004435 131.72186 4.0476913 41.35031 5.236168 259.2567 83.37479
139.0 38.5 2003.0 205 0.5 30.60762 0.58109546 283.38855 2.5575562 13.534515 3.2650452 155.38354 85.850784
140.0 38.5 2003.0 495 0.5 28.660398 0.5783275 284.18744 0.62171936 14.20636 1.742569 174.55872 88.149765
141.0 38.5 2003.0 595 0.4 35.5921 0.35362306 290.24445 0.83865356 200.18692 3.9238129 32.289093 85.98726
142.0 38.5 2003.0 291 0.25 39.327824 0.12693036 128.76599 0.5365143 218.86488 10.441467 35.85727 79.54442
139.0 39.5 2003.0 50 0.6 27.767763 0.74861956 281.47284 6.6911774 190.54358 7.87088 51.401978 79.64168
140.0 39.5 2003.0 248 0.65 34.888023 0.5650708 277.43625 1.694603 187.38873 1.6058807 53.951813 87.66493
141.0 39.5 2003.0 344 0.5 37.541386 0.3856271 103.33234 0.41313934 193.33496 0.36484528 324.78186 89.44893
142.0 39.5 2003.0 158 0.35 37.228535 0.28659043 128.21838 0.4961624 38.217743 0.073265076 299.81787 89.49835
139.0 40.5 2003.0 41 0.5 29.13216 0.67999834 272.9364 1.844223 182.68906 7.636215 16.427277 82.14165
140.0 40.5 2003.0 145 0.5 32.905945 0.33004773 268.67368 0.9269943 178.6513 1.3815308 32.525116 88.336334
141.0 40.5 2003.0 188 0.3 31.942316 0.23140769 98.01953 1.7298508 7.9644775 1.8223572 231.50089 87.48697
142.0 40.5 2003.0 90 0.35 33.51562 0.4046432 114.55301 1.8231888 24.417297 4.256096 227.68971 85.36853
139.0 41.5 2003.0 56 0.8 53.678627 0.84987456 77.203156 4.6527023 168.7669 18.536758 333.65182 70.8466
140.0 41.5 2003.0 118 0.7 45.23799 0.45050716 98.39142 1.0554428 188.4132 1.1819687 326.63843 88.415375
141.0 41.5 2003.0 71 0.45 35.42804 0.30808663 122.04614 1.7710419 31.954102 2.9734268 242.78644 86.538284
139.0 42.5 2003.0 54 0.75 59.143864 0.9717524 79.930145 4.3134766 173.05066 35.818512 344.00604 53.840622
140.0 42.5 2003.0 83 0.8 54.3458 0.7303778 95.848724 2.863449 5.622345 4.5161285 218.12845 84.64938
141.0 42.5 2003.0 45 0.6 46.364452 0.54582036 115.93329 0.4327774 25.928986 0.5701523 243.13223 89.284256
142.0 42.5 2003.0 61 0.8 47.361534 0.8278401 293.67096 7.2438736 25.221313 12.016212 173.23871 75.91289
143.0 42.5 2003.0 67 0.8 38.828865 0.74201816 300.0042 10.154953 194.30292 56.500626 36.314392 31.534332
144.0 42.5 2003.0 28 0.45 39.376232 0.6665016 309.49365 2.2417908 214.07266 67.49251 40.41742 22.38324
141.0 43.5 2003.0 25 0.55 44.852642 0.72883385 276.63586 2.8737488 6.6828613 0.93618774 114.70999 86.97734
142.0 43.5 2003.0 66 0.8 43.77697 0.871256 293.73267 8.5184555 25.839111 13.787941 172.91425 73.70329
143.0 43.5 2003.0 70 0.8 37.838726 0.7523044 299.0531 9.555557 191.3153 61.077316 33.97708 27.016434
144.0 43.5 2003.0 30 0.65 40.25707 0.59525007 128.79822 0.42918396 220.55023 76.23291 38.693115 13.760124
141.0 44.5 2003.0 28 0.7 45.923702 0.26209456 235.12355 18.598305 325.38275 0.7702408 57.670166 71.38455
142.0 44.5 2003.0 36 0.6 45.77185 0.4362241 263.25293 25.785744 167.92798 10.873909 57.03012 61.695877
142.0 45.5 2003.0 25 0.35 37.817497 0.3050052 253.18962 27.371552 161.37793 3.4944 64.67914 62.368607
130.0 30.5 2004.0 24 0.75 36.54752 0.7419937 342.3557 73.220535 206.9001 12.12841 114.41232 11.419083
129.0 31.5 2004.0 80 0.8 67.353775 0.71271735 246.70006 4.087227 351.86362 74.72078 155.62616 14.69664
130.0 31.5 2004.0 566 0.45 35.662685 0.29480654 61.945282 2.285797 226.45343 87.62808 331.92004 0.6328583
131.0 31.5 2004.0 665 0.5 34.36057 0.24921282 64.66821 11.292809 248.2656 78.68544 154.80634 0.6916809
132.0 31.5 2004.0 200 0.6 47.896706 0.3255993 73.94125 27.330788 267.46075 62.007187 166.84277 5.593872
133.0 31.5 2004.0 22 0.8 40.87697 0.76654625 115.55997 13.7228775 21.862091 14.794716 246.60748 69.601685
129.0 32.5 2004.0 105 0.8 65.54101 0.5936354 250.65439 14.678108 19.613007 67.38371 156.11438 16.81443
130.0 32.5 2004.0 1385 0.5 33.299965 0.21075405 252.24294 4.966469 54.534485 84.78786 162.10583 1.5774689
131.0 32.5 2004.0 1837 0.55 32.49706 0.28716356 74.77371 1.5495682 300.02023 87.79965 164.81598 1.5618057
132.0 32.5 2004.0 619 0.65 36.653614 0.5617236 79.891846 4.1331406 302.91937 84.354614 170.16968 3.838768
133.0 32.5 2004.0 83 0.7 39.47183 0.8579347 78.63263 6.9012985 347.96677 5.484268 219.80116 81.16826
134.0 32.5 2004.0 37 0.6 36.52572 0.90273213 81.33148 1.7027283 351.2456 2.8869247 201.82794 86.64758
129.0 33.5 2004.0 33 0.8 47.713764 0.5583427 251.34665 43.284027 71.18649 46.71585 161.27136 0.07992554
130.0 33.5 2004.0 904 0.35 31.813303 0.12208684 259.0635 21.063576 75.71399 68.90352 168.63037 1.1244888
131.0 33.5 2004.0 1448 0.55 32.682594 0.3405548 260.17203 4.1306076 61.418182 85.63864 170.07104 1.3973236
132.0 33.5 2004.0 752 0.7 31.593727 0.7397675 263.99722 1.102066 8.159943 85.5045 173.91321 4.357788
133.0 33.5 2004.0 288 0.75 39.407604 0.8450656 92.19946 2.1688614 347.80112 81.34021 182.51912 8.379723
134.0 33.5 2004.0 211 0.65 36.515747 0.9386062 95.32059 1.1845093 1.4620361 72.91997 185.68362 17.036354
135.0 33.5 2004.0 952 0.55 27.331192 0.82887274 98.26785 2.1771393 8.222107 1.2036285 249.30504 87.512085
136.0 33.5 2004.0 990 0.7 28.974749 0.79818434 94.091034 4.958679 4.047638 0.5003052 268.30084 85.01602
137.0 33.5 2004.0 140 0.8 31.806957 0.9361039 67.43024 7.1235123 158.95557 12.024376 307.42386 75.96921
130.0 34.5 2004.0 64 0.65 43.436176 0.54668015 254.94174 6.6002884 147.05844 69.35329 347.2864 19.47187
131.0 34.5 2004.0 329 0.8 34.382282 0.79708445 260.89642 5.422699 119.70111 83.05481 351.3079 4.3263474
132.0 34.5 2004.0 960 0.8 29.732304 0.77842957 274.5041 3.831398 59.037598 85.299255 184.32182 2.7193375
133.0 34.5 2004.0 1559 0.8 30.367268 0.73730695 286.24622 3.7467117 120.98044 86.12625 16.310577 0.98241425
134.0 34.5 2004.0 1375 0.8 34.136192 0.8593615 286.50122 1.9807129 103.91794 88.01721 196.49815 0.089286804
135.0 34.5 2004.0 1736 0.65 30.255726 0.8937789 98.13635 1.1984024 8.023499 5.3781586 200.65895 84.489136
136.0 34.5 2004.0 1859 0.7 31.45544 0.8029167 92.7955 2.7654495 182.84268 0.97621155 292.26837 87.067
137.0 34.5 2004.0 783 0.8 34.037632 0.79098016 86.20853 3.538498 176.45245 3.9387817 314.39044 84.701416
138.0 34.5 2004.0 209 0.65 37.987663 0.93623996 99.0242 12.322914 8.399841 2.8556519 265.56903 77.34035
139.0 34.5 2004.0 87 0.8 40.5273 0.82279503 124.908966 26.354752 30.730377 8.366966 284.56793 62.149384
140.0 34.5 2004.0 47 0.8 27.548098 0.78161246 140.24426 36.29595 39.45865 14.294304 291.71375 50.10489
131.0 35.5 2004.0 71 0.75 34.44427 0.7717237 268.57153 5.8523636 161.98572 70.24779 0.57077026 18.796242
132.0 35.5 2004.0 628 0.7 26.627722 0.75551677 279.82422 3.709053 76.767426 85.969925 189.72215 1.5739288
133.0 35.5 2004.0 1334 0.8 29.069054 0.735116 287.7796 3.67556 141.26971 85.59534 17.935425 2.423767
134.0 35.5 2004.0 1234 0.8 33.51353 0.854824 287.33856 2.567192 130.9664 87.19823 17.388855 1.1214218
135.0 35.5 2004.0 907 0.8 33.10991 0.9310238 278.1377 0.1329422 8.216705 30.722221 187.914 59.27742
136.0 35.5 2004.0 1203 0.7 32.337788 0.85346574 91.82208 0.27600098 181.84 3.7063446 357.5692 86.28331
137.0 35.5 2004.0 1718 0.55 29.520967 0.8957877 282.55185 0.97211456 192.29898 14.579353 16.283356 75.38681
138.0 35.5 2004.0 1229 0.8 26.794186 0.9799207 290.58774 0.03452301 199.9998 86.63913 20.589752 3.3607025
139.0 35.5 2004.0 432 0.8 48.45327 0.8095045 115.5564 8.6033325 206.31609 5.0082626 326.20465 80.02591
140.0 35.5 2004.0 186 0.7 52.369095 0.39894462 98.5549 10.312859 189.11653 3.0833054 295.5608 79.226364
141.0 35.5 2004.0 20 0.8 32.770172 0.5856871 172.4065 33.226677 71.37903 16.278267 319.42102 52.012817
134.0 36.5 2004.0 33 0.8 30.067587 0.86939925 298.12204 15.118912 202.41927 20.193047 62.385773 64.3645
135.0 36.5 2004.0 98 0.6 33.78455 0.92761433 284.06766 3.331787 16.141144 31.860977 188.7378 57.92357
136.0 36.5 2004.0 351 0.75 29.351688 0.91813135 94.433136 0.08530426 4.427429 3.818451 185.71115 86.18057
137.0 36.5 2004.0 1140 0.75 24.51566 0.98541707 287.7325 4.805336 21.763824 39.904755 192.04616 49.687225
138.0 36.5 2004.0 3304 0.75 31.49394 0.7877612 296.37082 8.350037 26.38208 0.07682037 116.90546 81.64958
139.0 36.5 2004.0 3431 0.7 35.328285 0.6705936 298.41028 5.5815277 28.607605 2.018158 138.41333 84.06264
140.0 36.5 2004.0 1013 0.6 36.003582 0.67160296 113.84241 5.1982117 23.30716 5.8627777 245.14726 82.152466
141.0 36.5 2004.0 30 0.75 29.752356 0.97819906 272.65723 5.2626953 15.997345 68.23753 180.6253 21.053185
136.0 37.5 2004.0 20 0.5 24.724905 0.83461195 140.4862 4.3313904 232.08945 20.273415 38.967163 69.22887
137.0 37.5 2004.0 75 0.8 36.792377 0.8478681 303.33356 4.9876328 211.54942 19.633835 46.97342 69.691574
138.0 37.5 2004.0 2316 0.65 33.079735 0.621509 299.86472 11.017189 29.872772 0.041496277 120.08594 78.98273
139.0 37.5 2004.0 3254 0.7 33.338337 0.6511217 298.06677 6.5202484 28.302124 2.058319 135.73676 83.15988
140.0 37.5 2004.0 1222 0.55 32.33092 0.657608 111.77307 4.5064774 21.51477 3.2736435 255.63475 84.425995
141.0 37.5 2004.0 495 0.4 34.777866 0.36202726 107.43384 0.7248001 197.49406 4.748535 8.775787 85.1962
142.0 37.5 2004.0 266 0.2 40.95084 0.17140448 295.62854 0.5859604 205.52019 10.476112 28.794037 79.507126
138.0 38.5 2004.0 33 0.75 41.423832 0.46107268 304.49942 4.354332 214.0672 5.65802 71.88324 82.851715
139.0 38.5 2004.0 201 0.65 29.962711 0.7010187 280.44147 4.5459366 10.618378 2.22435 126.62088 84.936966
140.0 38.5 2004.0 527 0.5 28.491747 0.5866574 280.96155 0.9970474 10.961792 0.014404297 101.78952 89.002975
141.0 38.5 2004.0 687 0.4 34.716793 0.34774834 288.23965 0.12632751 198.22955 4.582527 19.81546 85.41571
142.0 38.5 2004.0 345 0.25 40.469234 0.18371777 127.86795 1.8949966 218.19028 9.649521 26.868103 80.16264
139.0 39.5 2004.0 64 0.3 28.89017 0.8240024 281.2746 4.533188 190.70016 7.206772 43.19986 81.47319
140.0 39.5 2004.0 275 0.6 31.216475 0.60379744 276.52728 3.1363602 186.35463 3.1474228 51.34015 85.55444
141.0 39.5 2004.0 384 0.4 33.521786 0.41700858 284.2218 1.2758179 194.15678 2.917862 37.81378 86.814926
142.0 39.5 2004.0 182 0.35 33.11345 0.36834985 303.97885 0.803154 213.9292 3.5375443 46.75305 86.37219
139.0 40.5 2004.0 50 0.65 28.48475 0.70905054 95.7619 2.4893951 185.78427 0.51444244 287.45255 87.45792
140.0 40.5 2004.0 161 0.5 35.181255 0.38443774 98.12918 1.8319321 188.1684 1.2253113 311.9285 87.79582
141.0 40.5 2004.0 214 0.35 31.253218 0.35699317 108.030365 0.36436462 198.03123 0.13343811 308.1446 89.612335
142.0 40.5 2004.0 107 0.45 24.3376 0.5802273 292.24564 4.468933 202.14093 1.3394089 95.49432 85.33388
139.0 41.5 2004.0 63 0.8 49.721954 0.8389187 78.75604 8.985565 330.27112 63.492996 172.9295 24.713814
140.0 41.5 2004.0 126 0.8 49.28283 0.52288306 92.94318 3.494835 2.6068115 5.491165 215.27351 83.485214
141.0 41.5 2004.0 71 0.2 38.63148 0.2736269 113.3418 4.5857315 22.909485 5.3736267 243.61374 82.92685
139.0 42.5 2004.0 58 0.8 48.163845 0.8776096 79.38965 4.6563797 346.14728 34.77688 176.02502 54.821182
140.0 42.5 2004.0 78 0.8 47.664577 0.85061973 82.155304 3.2886887 350.82306 22.029068 180.20972 67.70108
141.0 42.5 2004.0 32 0.35 42.66669 0.40220508 93.424164 5.4899673 3.1500244 2.8501892 245.82394 83.81023
142.0 42.5 2004.0 64 0.75 44.35221 0.8038843 293.52426 2.1839676 202.64929 21.822655 28.956085 68.05704
143.0 42.5 2004.0 76 0.8 50.869907 0.69138694 296.4273 12.672569 183.17316 60.337112 32.817596 26.334778
144.0 42.5 2004.0 30 0.8 46.606632 0.50242853 307.62576 10.604004 186.5595 70.05902 40.843018 16.687164
141.0 43.5 2004.0 35 0.75 50.880474 0.90528995 273.23987 5.31044 182.8514 4.172241 54.874664 83.23917
142.0 43.5 2004.0 83 0.8 39.371876 0.9651571 288.14948 7.702507 31.753693 60.10074 193.9042 28.693214
143.0 43.5 2004.0 82 0.8 44.989323 0.69650006 296.09982 11.773239 169.90411 70.56032 29.355957 15.244133
144.0 43.5 2004.0 46 0.8 51.996037 0.6865788 309.57822 8.298134 180.62698 76.93825 41.05423 10.015625
141.0 44.5 2004.0 42 0.75 44.941536 0.74160403 274.31152 11.793816 5.8923645 7.526596 127.76132 75.95044
142.0 44.5 2004.0 59 0.65 36.184906 0.75442195 277.44568 17.879768 187.2432 0.62766266 95.29843 72.10846
143.0 44.5 2004.0 26 0.7 33.527473 0.80236864 286.0808 19.04139 185.36215 28.319305 45.43042 54.84825
142.0 45.5 2004.0 31 0.65 31.381746 0.502812 295.42523 17.777863 202.63612 8.629372 87.83435 70.110794
131.0 30.5 2005.0 20 0.8 40.652653 0.37315127 47.798065 39.230927 204.80394 48.428482 308.16467 11.582802
129.0 31.5 2005.0 111 0.7 59.310284 0.8750569 250.01456 6.3565445 89.9079 83.24368 340.26868 2.2801437
130.0 31.5 2005.0 464 0.55 37.050827 0.43874395 58.32489 0.2885971 160.49097 88.63083 328.31815 1.3384018
131.0 31.5 2005.0 552 0.6 34.923977 0.3675085 63.64145 5.2792206 248.97134 84.69798 153.6867 0.48971558
132.0 31.5 2005.0 218 0.8 47.51771 0.4948168 76.18771 7.2968216 292.62805 80.95622 166.87012 5.313881
133.0 31.5 2005.0 20 0.8 26.96284 0.5790106 132.3165 12.490829 41.769775 2.4664917 300.78647 77.26021
129.0 32.5 2005.0 159 0.8 56.105347 0.7443173 253.44662 9.76339 41.56305 78.54431 162.42175 5.9341354
130.0 32.5 2005.0 1332 0.6 36.42656 0.28342405 254.67131 1.726593 44.11081 87.99504 164.64056 1.0187759
131.0 32.5 2005.0 1643 0.6 34.238983 0.31126034 76.43347 3.7754974 275.57578 86.004166 166.51965 1.3064804
132.0 32.5 2005.0 535 0.75 36.958996 0.6140669 79.54407 4.1559525 304.47556 84.139786 169.84424 4.1243057
133.0 32.5 2005.0 85 0.65 34.27002 0.802143 83.056274 1.0548248 352.98264 3.9922104 187.83073 85.870316
134.0 32.5 2005.0 40 0.65 39.69286 0.905539 74.901 1.5426254 167.55096 59.78 344.0039 30.172226
129.0 33.5 2005.0 51 0.65 42.833023 0.49412346 258.47034 15.691887 71.02734 74.18141 167.92279 1.9481659
130.0 33.5 2005.0 3264 0.65 31.140608 0.5088221 260.00696 8.372162 88.69403 81.53204 350.19257 1.2608414
131.0 33.5 2005.0 3688 0.65 30.912155 0.53227764 260.5976 6.3089523 88.567444 83.63002 350.69446 0.87607574
132.0 33.5 2005.0 669 0.75 30.525606 0.77106756 85.1463 1.4422226 331.8935 86.35104 175.23077 3.3511658
133.0 33.5 2005.0 309 0.8 35.249138 0.87674654 90.69391 1.4487839 207.76117 86.81874 0.6222229 2.8316498
134.0 33.5 2005.0 219 0.75 37.321705 0.9233805 93.767944 0.9006729 189.19453 80.56163 3.6188965 9.394516
135.0 33.5 2005.0 674 0.65 28.984077 0.82392377 98.50305 3.6651077 8.148743 5.5142517 221.95937 83.37248
136.0 33.5 2005.0 669 0.65 29.966887 0.7515031 95.13852 6.423805 4.655365 4.283493 241.16975 82.26895
137.0 33.5 2005.0 103 0.75 35.46196 0.74208105 65.14108 14.832893 155.63611 1.8687057 252.65198 75.04445
130.0 34.5 2005.0 2386 0.7 27.588705 0.6305508 259.12643 9.483833 95.96936 80.09932 349.59732 2.8165665
131.0 34.5 2005.0 2654 0.7 27.663086 0.6492153 259.63818 8.377533 98.873474 81.13478 350.06256 2.879158
132.0 34.5 2005.0 880 0.8 28.07771 0.8197331 273.84372 2.2026825 39.57498 86.23178 183.72607 3.0559082
133.0 34.5 2005.0 1361 0.8 29.4777 0.76468515 285.47327 3.7521744 133.3371 85.757416 15.602997 1.9771881
134.0 34.5 2005.0 1274 0.8 32.155994 0.87403023 285.7005 2.8394623 131.66916 86.842224 15.768982 1.3804474
135.0 34.5 2005.0 1438 0.65 29.235868 0.8859915 98.909454 1.983551 8.5095215 11.394691 198.64851 78.42937
136.0 34.5 2005.0 1607 0.7 30.88593 0.7964325 92.34146 3.2696457 2.3237 0.31095123 266.89697 86.715546
137.0 34.5 2005.0 921 0.8 35.111874 0.8316427 90.239075 3.763565 180.30336 0.9769516 284.83246 86.11133
138.0 34.5 2005.0 319 0.8 36.888058 0.94108874 104.61871 12.219215 206.45148 43.437195 2.5494995 43.995148
139.0 34.5 2005.0 158 0.8 41.916954 0.74990106 129.33304 28.444107 220.88297 2.8585052 316.13452 61.386078
140.0 34.5 2005.0 84 0.75 36.00183 0.8958122 144.29065 40.507812 37.977264 18.200356 289.54254 43.883896
131.0 35.5 2005.0 75 0.7 31.570995 0.7083826 268.36942 3.3655777 167.03363 73.34334 359.35434 16.293602
132.0 35.5 2005.0 534 0.75 26.123857 0.8078396 278.36572 3.059929 52.687683 85.62483 188.19855 3.1241531
133.0 35.5 2005.0 1120 0.8 27.806654 0.75186366 287.3637 4.2510147 141.70724 84.855804 17.578796 2.8914566
134.0 35.5 2005.0 1126 0.8 31.036814 0.8737305 286.69836 2.760025 120.112885 87.162674 16.730042 0.65721893
135.0 35.5 2005.0 866 0.75 30.288237 0.9306073 99.24469 0.91373444 8.815308 25.16787 191.18819 64.8132
136.0 35.5 2005.0 1363 0.75 31.278685 0.8934829 92.92523 0.71068573 182.95915 2.7300262 348.3456 87.1788
137.0 35.5 2005.0 2093 0.8 28.91986 0.92672074 103.53134 0.94582367 13.514923 0.99507904 237.06947 88.62698
138.0 35.5 2005.0 1518 0.8 28.240026 0.9787756 112.39798 2.5316238 18.257996 58.51512 203.94203 31.35923
139.0 35.5 2005.0 632 0.75 50.92458 0.831838 114.4003 8.995323 204.76588 2.3080444 309.0279 80.708496
140.0 35.5 2005.0 300 0.8 57.66709 0.47322732 109.08838 9.966278 199.68765 3.4062195 308.33746 79.456406
141.0 35.5 2005.0 58 0.65 53.19902 0.4164743 152.85876 11.358101 246.52762 17.669525 31.689789 68.787964
134.0 36.5 2005.0 31 0.5 25.077549 0.8744326 293.7584 4.368332 203.49417 3.454605 75.27814 84.426544
135.0 36.5 2005.0 73 0.75 31.116585 0.9244252 287.84448 1.552414 196.38354 43.251785 19.492859 46.706085
136.0 36.5 2005.0 439 0.75 29.64942 0.9733874 97.82907 0.40247345 7.661194 22.640358 188.79395 67.35564
137.0 36.5 2005.0 1374 0.7 25.056097 0.9765731 288.21704 1.2118835 19.13916 37.262306 196.62512 52.711105
